epoch,sample_id,mode,switch_frame,target_frames,generated_frames,length_ratio,mean_accuracy,q0_accuracy,residual_accuracy,per_q_accuracy,first_incorrect_frame,first_q0_incorrect_frame
6,ulsan_003088,normal_ar,0,61,250,4.098360655737705,0.003073770320042968,0.032786883413791656,0.0010928961137930552,"[0.032786883413791656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016393441706895828, 0.0, 0.0]",0,2
6,ulsan_003088,forced_gt_length,0,61,61,1.0,0.003073770320042968,0.032786883413791656,0.0010928961137930552,"[0.032786883413791656, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016393441706895828, 0.0, 0.0]",0,2
6,ulsan_003088,switch_rollout,15,61,61,1.0,0.005122950533404946,0.016393441706895828,0.004371584455172221,"[0.016393441706895828, 0.016393441706895828, 0.0, 0.0, 0.016393441706895828, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.016393441706895828, 0.016393441706895828, 0.0, 0.0, 0.0]",0,1
6,ulsan_003088,switch_rollout,30,61,61,1.0,0.012295081280171871,0.06557376682758331,0.008743168910344441,"[0.06557376682758331, 0.032786883413791656, 0.0, 0.0, 0.016393441706895828, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.032786883413791656, 0.032786883413791656, 0.016393441706895828, 0.0, 0.0]",0,1
6,ulsan_003088,switch_rollout,51,61,61,1.0,0.015368852065876126,0.1147540956735611,0.008743169158697129,"[0.1147540956735611, 0.04918032884597778, 0.0, 0.0, 0.016393441706895828, 0.0, 0.0, 0.016393441706895828, 0.0, 0.0, 0.0, 0.016393441706895828, 0.032786883413791656, 0.0, 0.0, 0.0]",0,1
6,ulsan_003088,teacher_forced,-1,61,61,1.0,0.028688523452728987,0.13114753365516663,0.021857922772566478,"[0.13114753365516663, 0.1147540956735611, 0.016393441706895828, 0.0, 0.06557376682758331, 0.016393441706895828, 0.0, 0.0, 0.032786883413791656, 0.0, 0.0, 0.04918032884597778, 0.016393441706895828, 0.016393441706895828, 0.0, 0.0]",0,1
6,ulsan_003386,normal_ar,0,67,211,3.1492537313432836,0.083022388338577,0.11940298229455948,0.08059701540817817,"[0.11940298229455948, 0.014925372786819935, 0.04477611929178238, 0.10447761416435242, 0.02985074557363987, 0.26865673065185547, 0.08955223858356476, 0.04477611929178238, 0.10447761416435242, 0.02985074557363987, 0.0, 0.23880596458911896, 0.05970149114727974, 0.08955223858356476, 0.05970149114727974, 0.02985074557363987]",0,1
6,ulsan_003386,forced_gt_length,0,67,67,1.0,0.083022388338577,0.11940298229455948,0.08059701540817817,"[0.11940298229455948, 0.014925372786819935, 0.04477611929178238, 0.10447761416435242, 0.02985074557363987, 0.26865673065185547, 0.08955223858356476, 0.04477611929178238, 0.10447761416435242, 0.02985074557363987, 0.0, 0.23880596458911896, 0.05970149114727974, 0.08955223858356476, 0.05970149114727974, 0.02985074557363987]",0,1
6,ulsan_003386,switch_rollout,16,67,67,1.0,0.07835820963373408,0.11940298229455948,0.07562189145634572,"[0.11940298229455948, 0.02985074557363987, 0.08955223858356476, 0.10447761416435242, 0.02985074557363987, 0.26865673065185547, 0.08955223858356476, 0.04477611929178238, 0.20895522832870483, 0.05970149114727974, 0.0, 0.04477611929178238, 0.014925372786819935, 0.02985074557363987, 0.11940298229455948, 0.0]",0,2
6,ulsan_003386,switch_rollout,33,67,67,1.0,0.0680970141547732,0.1492537260055542,0.06268656669805447,"[0.1492537260055542, 0.08955223858356476, 0.02985074557363987, 0.10447761416435242, 0.02985074557363987, 0.17910447716712952, 0.08955223858356476, 0.04477611929178238, 0.05970149114727974, 0.04477611929178238, 0.0, 0.02985074557363987, 0.014925372786819935, 0.04477611929178238, 0.05970149114727974, 0.11940298229455948]",0,2
